,Institute Code,College Name,College Category,Latitude,Longitude,State,Website,View Details,Degree,Branch Cluster,Program Code,Branch Name,Degree Duration,Aggregated Seats,Mode of Admission
449,216,National Institute of Technology Raipur,NIT,21.2497222,81.6050291,Chhattisgarh,www.nitrr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=216,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,114,JEE Main
450,216,National Institute of Technology Raipur,NIT,21.2497222,81.6050291,Chhattisgarh,www.nitrr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=216,Bachelor of Technology,Electrical and Electronics Engineering (EEE),4111,Electrical Engineering,4 Years,115,JEE Main
451,216,National Institute of Technology Raipur,NIT,21.2497222,81.6050291,Chhattisgarh,www.nitrr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=216,Bachelor of Technology,Electronics and Communication Engineering (ECE),4114,Electronics and Communication Engineering,4 Years,114,JEE Main
452,216,National Institute of Technology Raipur,NIT,21.2497222,81.6050291,Chhattisgarh,www.nitrr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=216,Bachelor of Technology,Mechanical Engineering,4125,Mechanical Engineering,4 Years,115,JEE Main
453,216,National Institute of Technology Raipur,NIT,21.2497222,81.6050291,Chhattisgarh,www.nitrr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=216,Bachelor of Technology,Metallurgical and Materials Engineering,4127,Metallurgical and Materials Engineering,4 Years,115,JEE Main
454,216,National Institute of Technology Raipur,NIT,21.2497222,81.6050291,Chhattisgarh,www.nitrr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=216,Bachelor of Technology,Mining and Earth Sciences,4130,Mining Engineering,4 Years,97,JEE Main
455,216,National Institute of Technology Raipur,NIT,21.2497222,81.6050291,Chhattisgarh,www.nitrr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=216,Bachelor of Technology,Information Technology,4146,Information Technology,4 Years,114,JEE Main
456,216,National Institute of Technology Raipur,NIT,21.2497222,81.6050291,Chhattisgarh,www.nitrr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=216,Bachelor of Technology,Bio Tech and Engineering,4152,Bio Medical Engineering,4 Years,79,JEE Main
457,216,National Institute of Technology Raipur,NIT,21.2497222,81.6050291,Chhattisgarh,www.nitrr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=216,Bachelor of Architecture,Architecture,5101,Architecture,5 Years,40,JEE Main
458,217,National Institute of Technology Sikkim,NIT,27.2975355,88.3573037,Sikkim,www.nitsikkim.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=217,Bachelor of Technology,Civil Engineering,4109,Civil Engineering,4 Years,30,JEE Main
459,217,National Institute of Technology Sikkim,NIT,27.2975355,88.3573037,Sikkim,www.nitsikkim.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=217,Bachelor of Technology,Artificial Intelligence and Data Science,410P,Artificial Intelligence and Machine Learning,4 Years,30,JEE Main
460,217,National Institute of Technology Sikkim,NIT,27.2975355,88.3573037,Sikkim,www.nitsikkim.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=217,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,40,JEE Main
461,217,National Institute of Technology Sikkim,NIT,27.2975355,88.3573037,Sikkim,www.nitsikkim.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=217,Bachelor of Technology,Electronics and Communication Engineering (ECE),4114,Electronics and Communication Engineering,4 Years,30,JEE Main
462,217,National Institute of Technology Sikkim,NIT,27.2975355,88.3573037,Sikkim,www.nitsikkim.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=217,Bachelor of Technology,Mechanical Engineering,4125,Mechanical Engineering,4 Years,30,JEE Main
463,217,National Institute of Technology Sikkim,NIT,27.2975355,88.3573037,Sikkim,www.nitsikkim.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=217,Bachelor of Technology,Electrical and Electronics Engineering (EEE),4144,Electrical and Electronics Engineering,4 Years,30,JEE Main
464,218,National Institute of Technology Arunachal Pradesh,NIT,27.040407,93.451364,Arunachal Pradesh,www.nitap.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=218,Bachelor of Technology,Civil Engineering,4109,Civil Engineering,4 Years,32,JEE Main
465,218,National Institute of Technology Arunachal Pradesh,NIT,27.040407,93.451364,Arunachal Pradesh,www.nitap.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=218,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,32,JEE Main
466,218,National Institute of Technology Arunachal Pradesh,NIT,27.040407,93.451364,Arunachal Pradesh,www.nitap.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=218,Bachelor of Technology,Electrical and Electronics Engineering (EEE),4111,Electrical Engineering,4 Years,32,JEE Main
467,218,National Institute of Technology Arunachal Pradesh,NIT,27.040407,93.451364,Arunachal Pradesh,www.nitap.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=218,Bachelor of Technology,Electronics and Communication Engineering (ECE),4114,Electronics and Communication Engineering,4 Years,32,JEE Main
468,218,National Institute of Technology Arunachal Pradesh,NIT,27.040407,93.451364,Arunachal Pradesh,www.nitap.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=218,Bachelor of Technology,Mechanical Engineering,4125,Mechanical Engineering,4 Years,32,JEE Main
469,219,"National Institute of Technology, Jamshedpur",NIT,22.7770174,86.144116,Jharkhand,www.nitjsr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=219,Bachelor of Technology,Civil Engineering,4109,Civil Engineering,4 Years,99,JEE Main
470,219,"National Institute of Technology, Jamshedpur",NIT,22.7770174,86.144116,Jharkhand,www.nitjsr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=219,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,116,JEE Main
471,219,"National Institute of Technology, Jamshedpur",NIT,22.7770174,86.144116,Jharkhand,www.nitjsr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=219,Bachelor of Technology,Electrical and Electronics Engineering (EEE),4111,Electrical Engineering,4 Years,114,JEE Main
472,219,"National Institute of Technology, Jamshedpur",NIT,22.7770174,86.144116,Jharkhand,www.nitjsr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=219,Bachelor of Technology,Electronics and Communication Engineering (ECE),4114,Electronics and Communication Engineering,4 Years,116,JEE Main
473,219,"National Institute of Technology, Jamshedpur",NIT,22.7770174,86.144116,Jharkhand,www.nitjsr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=219,Bachelor of Technology,Mechanical Engineering,4125,Mechanical Engineering,4 Years,115,JEE Main
474,219,"National Institute of Technology, Jamshedpur",NIT,22.7770174,86.144116,Jharkhand,www.nitjsr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=219,Bachelor of Technology,Metallurgical and Materials Engineering,4127,Metallurgical and Materials Engineering,4 Years,99,JEE Main
475,219,"National Institute of Technology, Jamshedpur",NIT,22.7770174,86.144116,Jharkhand,www.nitjsr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=219,Bachelor of Technology,Industrial Engineering,4136,Production and Industrial Engineering,4 Years,62,JEE Main
476,219,"National Institute of Technology, Jamshedpur",NIT,22.7770174,86.144116,Jharkhand,www.nitjsr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=219,Bachelor of Technology,Mechanical Engineering,4192,Engineering and Computational Mechanics,4 Years,30,JEE Main
477,220,"National Institute of Technology, Kurukshetra",NIT,29.9451403,76.8173138,Haryana,www.nitkkr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Bachelor of Technology,Civil Engineering,4109,Civil Engineering,4 Years,108,JEE Main
478,220,"National Institute of Technology, Kurukshetra",NIT,29.9451403,76.8173138,Haryana,www.nitkkr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Bachelor of Technology,Artificial Intelligence and Data Science,410P,Artificial Intelligence and Machine Learning,4 Years,60,JEE Main
479,220,"National Institute of Technology, Kurukshetra",NIT,29.9451403,76.8173138,Haryana,www.nitkkr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,108,JEE Main
480,220,"National Institute of Technology, Kurukshetra",NIT,29.9451403,76.8173138,Haryana,www.nitkkr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Bachelor of Technology,Electrical and Electronics Engineering (EEE),4111,Electrical Engineering,4 Years,108,JEE Main
481,220,"National Institute of Technology, Kurukshetra",NIT,29.9451403,76.8173138,Haryana,www.nitkkr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Bachelor of Technology,Electronics and Communication Engineering (ECE),4114,Electronics and Communication Engineering,4 Years,108,JEE Main
482,220,"National Institute of Technology, Kurukshetra",NIT,29.9451403,76.8173138,Haryana,www.nitkkr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Bachelor of Technology,Electronics and Communication Engineering (ECE),411C,Industrial Internet of Things,4 Years,60,JEE Main
483,220,"National Institute of Technology, Kurukshetra",NIT,29.9451403,76.8173138,Haryana,www.nitkkr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Bachelor of Technology,Mathematics,4124,Mathematics and Computing,4 Years,57,JEE Main
484,220,"National Institute of Technology, Kurukshetra",NIT,29.9451403,76.8173138,Haryana,www.nitkkr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Bachelor of Technology,Mechanical Engineering,4125,Mechanical Engineering,4 Years,108,JEE Main
485,220,"National Institute of Technology, Kurukshetra",NIT,29.9451403,76.8173138,Haryana,www.nitkkr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Bachelor of Technology,Mechanical Engineering,412A,Robotics & Automation,4 Years,50,JEE Main
486,220,"National Institute of Technology, Kurukshetra",NIT,29.9451403,76.8173138,Haryana,www.nitkkr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Bachelor of Technology,Electronics and Communication Engineering (ECE),412B,Microelectronics & VLSI Engineering,4 Years,60,JEE Main
487,220,"National Institute of Technology, Kurukshetra",NIT,29.9451403,76.8173138,Haryana,www.nitkkr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Bachelor of Technology,Energy and Environment,412D,Sustainable Energy Technologies,4 Years,60,JEE Main
488,220,"National Institute of Technology, Kurukshetra",NIT,29.9451403,76.8173138,Haryana,www.nitkkr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Bachelor of Technology,Industrial Engineering,4136,Production and Industrial Engineering,4 Years,40,JEE Main
489,220,"National Institute of Technology, Kurukshetra",NIT,29.9451403,76.8173138,Haryana,www.nitkkr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Bachelor of Technology,Information Technology,4146,Information Technology,4 Years,60,JEE Main
490,220,"National Institute of Technology, Kurukshetra",NIT,29.9451403,76.8173138,Haryana,www.nitkkr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Bachelor of Technology,Artificial Intelligence and Data Science,4188,Artificial Intelligence and Data Science,4 Years,60,JEE Main
491,220,"National Institute of Technology, Kurukshetra",NIT,29.9451403,76.8173138,Haryana,www.nitkkr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Bachelor of Architecture,Architecture,5103,Architecture and Planning,5 Years,40,JEE Main
492,220,"National Institute of Technology, Kurukshetra",NIT,29.9451403,76.8173138,Haryana,www.nitkkr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Dual Degree,Civil Engineering,5213,Civil Engineering,5 Years,12,JEE Main
493,220,"National Institute of Technology, Kurukshetra",NIT,29.9451403,76.8173138,Haryana,www.nitkkr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Dual Degree,Computer Science and Engineering (CSE),5216,Computer Science and Engineering,5 Years,12,JEE Main
494,220,"National Institute of Technology, Kurukshetra",NIT,29.9451403,76.8173138,Haryana,www.nitkkr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Dual Degree,Electrical and Electronics Engineering (EEE),5217,Electrical Engineering,5 Years,12,JEE Main
495,220,"National Institute of Technology, Kurukshetra",NIT,29.9451403,76.8173138,Haryana,www.nitkkr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Dual Degree,Mechanical Engineering,5233,Mechanical Engineering,5 Years,12,JEE Main
496,220,"National Institute of Technology, Kurukshetra",NIT,29.9451403,76.8173138,Haryana,www.nitkkr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Dual Degree,Electronics and Communication Engineering (ECE),5234,Electronics and Communication Engineering,5 Years,12,JEE Main
497,221,"National Institute of Technology, Manipur",NIT,24.8320247,93.9126801,Manipur,www.nitmanipur.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=221,Bachelor of Technology,Civil Engineering,4109,Civil Engineering,4 Years,38,JEE Main
498,221,"National Institute of Technology, Manipur",NIT,24.8320247,93.9126801,Manipur,www.nitmanipur.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=221,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,74,JEE Main
499,221,"National Institute of Technology, Manipur",NIT,24.8320247,93.9126801,Manipur,www.nitmanipur.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=221,Bachelor of Technology,Electrical and Electronics Engineering (EEE),4111,Electrical Engineering,4 Years,38,JEE Main
500,221,"National Institute of Technology, Manipur",NIT,24.8320247,93.9126801,Manipur,www.nitmanipur.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=221,Bachelor of Technology,Electronics and Communication Engineering (ECE),4114,Electronics and Communication Engineering,4 Years,38,JEE Main
501,221,"National Institute of Technology, Manipur",NIT,24.8320247,93.9126801,Manipur,www.nitmanipur.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=221,Bachelor of Technology,Mechanical Engineering,4125,Mechanical Engineering,4 Years,38,JEE Main
502,222,"National Institute of Technology, Mizoram",NIT,23.7484279,92.7209603,Mizoram,www.nitmz.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=222,Bachelor of Technology,Civil Engineering,4109,Civil Engineering,4 Years,34,JEE Main
503,222,"National Institute of Technology, Mizoram",NIT,23.7484279,92.7209603,Mizoram,www.nitmz.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=222,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,35,JEE Main
504,222,"National Institute of Technology, Mizoram",NIT,23.7484279,92.7209603,Mizoram,www.nitmz.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=222,Bachelor of Technology,Electrical and Electronics Engineering (EEE),4111,Electrical Engineering,4 Years,33,JEE Main
505,222,"National Institute of Technology, Mizoram",NIT,23.7484279,92.7209603,Mizoram,www.nitmz.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=222,Bachelor of Technology,Electronics and Communication Engineering (ECE),4114,Electronics and Communication Engineering,4 Years,31,JEE Main
506,222,"National Institute of Technology, Mizoram",NIT,23.7484279,92.7209603,Mizoram,www.nitmz.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=222,Bachelor of Technology,Mathematics,4124,Mathematics and Computing,4 Years,10,JEE Main
507,222,"National Institute of Technology, Mizoram",NIT,23.7484279,92.7209603,Mizoram,www.nitmz.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=222,Bachelor of Technology,Mechanical Engineering,4125,Mechanical Engineering,4 Years,34,JEE Main
508,223,"National Institute of Technology, Rourkela",NIT,22.2512261,84.9062899,Odisha,www.nitrkl.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=223,Bachelor of Technology,Bio Tech and Engineering,4104,Bio Technology,4 Years,35,JEE Main
509,223,"National Institute of Technology, Rourkela",NIT,22.2512261,84.9062899,Odisha,www.nitrkl.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=223,Bachelor of Technology,Others,4106,Ceramic Engineering,4 Years,40,JEE Main
510,223,"National Institute of Technology, Rourkela",NIT,22.2512261,84.9062899,Odisha,www.nitrkl.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=223,Bachelor of Technology,Chemical Engineering,4107,Chemical Engineering,4 Years,62,JEE Main
511,223,"National Institute of Technology, Rourkela",NIT,22.2512261,84.9062899,Odisha,www.nitrkl.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=223,Bachelor of Technology,Civil Engineering,4109,Civil Engineering,4 Years,72,JEE Main
512,223,"National Institute of Technology, Rourkela",NIT,22.2512261,84.9062899,Odisha,www.nitrkl.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=223,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,113,JEE Main
513,223,"National Institute of Technology, Rourkela",NIT,22.2512261,84.9062899,Odisha,www.nitrkl.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=223,Bachelor of Technology,Electrical and Electronics Engineering (EEE),4111,Electrical Engineering,4 Years,113,JEE Main
514,223,"National Institute of Technology, Rourkela",NIT,22.2512261,84.9062899,Odisha,www.nitrkl.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=223,Bachelor of Technology,Electronics and Communication Engineering (ECE),4114,Electronics and Communication Engineering,4 Years,56,JEE Main
515,223,"National Institute of Technology, Rourkela",NIT,22.2512261,84.9062899,Odisha,www.nitrkl.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=223,Bachelor of Technology,Mechanical Engineering,4125,Mechanical Engineering,4 Years,113,JEE Main
516,223,"National Institute of Technology, Rourkela",NIT,22.2512261,84.9062899,Odisha,www.nitrkl.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=223,Bachelor of Technology,Metallurgical and Materials Engineering,4127,Metallurgical and Materials Engineering,4 Years,60,JEE Main
517,223,"National Institute of Technology, Rourkela",NIT,22.2512261,84.9062899,Odisha,www.nitrkl.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=223,Bachelor of Technology,Mining and Earth Sciences,4130,Mining Engineering,4 Years,38,JEE Main
518,223,"National Institute of Technology, Rourkela",NIT,22.2512261,84.9062899,Odisha,www.nitrkl.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=223,Bachelor of Technology,Electronics and Communication Engineering (ECE),4142,Electronics and Instrumentation Engineering,4 Years,56,JEE Main
519,223,"National Institute of Technology, Rourkela",NIT,22.2512261,84.9062899,Odisha,www.nitrkl.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=223,Bachelor of Technology,Bio Tech and Engineering,4152,Bio Medical Engineering,4 Years,35,JEE Main
520,223,"National Institute of Technology, Rourkela",NIT,22.2512261,84.9062899,Odisha,www.nitrkl.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=223,Bachelor of Technology,Engineering Design,4155,Industrial Design,4 Years,28,JEE Main
521,223,"National Institute of Technology, Rourkela",NIT,22.2512261,84.9062899,Odisha,www.nitrkl.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=223,Bachelor of Technology,Agricultural and Food,4169,Food Process Engineering,4 Years,30,JEE Main
522,223,"National Institute of Technology, Rourkela",NIT,22.2512261,84.9062899,Odisha,www.nitrkl.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=223,Bachelor of Technology,Artificial Intelligence and Data Science,4185,Artificial Intelligence,4 Years,45,JEE Main
523,223,"National Institute of Technology, Rourkela",NIT,22.2512261,84.9062899,Odisha,www.nitrkl.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=223,Bachelor of Architecture,Architecture,5101,Architecture,5 Years,20,JEE Main
524,223,"National Institute of Technology, Rourkela",NIT,22.2512261,84.9062899,Odisha,www.nitrkl.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=223,Dual Degree,Chemical Engineering,5210,Chemical Engineering,5 Years,12,JEE Main
525,223,"National Institute of Technology, Rourkela",NIT,22.2512261,84.9062899,Odisha,www.nitrkl.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=223,Dual Degree,Metallurgical and Materials Engineering,5243,Metallurgical and Materials Engineering,5 Years,13,JEE Main
526,223,"National Institute of Technology, Rourkela",NIT,22.2512261,84.9062899,Odisha,www.nitrkl.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=223,Dual Degree,Mining and Earth Sciences,5247,Mining Engineering,5 Years,12,JEE Main
527,223,"National Institute of Technology, Rourkela",NIT,22.2512261,84.9062899,Odisha,www.nitrkl.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=223,Dual Degree,Others,5258,Ceramic Engineering and M.Tech Industrial Ceramic,5 Years,13,JEE Main
528,223,"National Institute of Technology, Rourkela",NIT,22.2512261,84.9062899,Odisha,www.nitrkl.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=223,Integrated Degree,Chemistry,5503,Chemistry,5 Years,22,JEE Main
529,223,"National Institute of Technology, Rourkela",NIT,22.2512261,84.9062899,Odisha,www.nitrkl.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=223,Integrated Degree,Physics,5507,Physics,5 Years,25,JEE Main
530,223,"National Institute of Technology, Rourkela",NIT,22.2512261,84.9062899,Odisha,www.nitrkl.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=223,Integrated Degree,Mathematics,5508,Mathematics,5 Years,25,JEE Main
531,223,"National Institute of Technology, Rourkela",NIT,22.2512261,84.9062899,Odisha,www.nitrkl.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=223,Integrated Degree,Others,5509,Life Science,5 Years,20,JEE Main
532,224,"National Institute of Technology, Silchar",NIT,24.7577144,92.7922929,Assam,www.nits.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=224,Bachelor of Technology,Civil Engineering,4109,Civil Engineering,4 Years,157,JEE Main
533,224,"National Institute of Technology, Silchar",NIT,24.7577144,92.7922929,Assam,www.nits.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=224,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,161,JEE Main
534,224,"National Institute of Technology, Silchar",NIT,24.7577144,92.7922929,Assam,www.nits.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=224,Bachelor of Technology,Electrical and Electronics Engineering (EEE),4111,Electrical Engineering,4 Years,162,JEE Main
535,224,"National Institute of Technology, Silchar",NIT,24.7577144,92.7922929,Assam,www.nits.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=224,Bachelor of Technology,Electronics and Communication Engineering (ECE),4114,Electronics and Communication Engineering,4 Years,162,JEE Main
536,224,"National Institute of Technology, Silchar",NIT,24.7577144,92.7922929,Assam,www.nits.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=224,Bachelor of Technology,Mechanical Engineering,4125,Mechanical Engineering,4 Years,161,JEE Main
537,224,"National Institute of Technology, Silchar",NIT,24.7577144,92.7922929,Assam,www.nits.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=224,Bachelor of Technology,Electronics and Communication Engineering (ECE),4142,Electronics and Instrumentation Engineering,4 Years,100,JEE Main
538,225,"National Institute of Technology, Srinagar",NIT,34.1250551,74.8410881,Jammu & Kashmir,-,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=225,Bachelor of Technology,Chemical Engineering,4107,Chemical Engineering,4 Years,101,JEE Main
539,225,"National Institute of Technology, Srinagar",NIT,34.1250551,74.8410881,Jammu & Kashmir,-,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=225,Bachelor of Technology,Civil Engineering,4109,Civil Engineering,4 Years,174,JEE Main
540,225,"National Institute of Technology, Srinagar",NIT,34.1250551,74.8410881,Jammu & Kashmir,-,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=225,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,80,JEE Main
541,225,"National Institute of Technology, Srinagar",NIT,34.1250551,74.8410881,Jammu & Kashmir,-,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=225,Bachelor of Technology,Electrical and Electronics Engineering (EEE),4111,Electrical Engineering,4 Years,108,JEE Main
542,225,"National Institute of Technology, Srinagar",NIT,34.1250551,74.8410881,Jammu & Kashmir,-,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=225,Bachelor of Technology,Electronics and Communication Engineering (ECE),4114,Electronics and Communication Engineering,4 Years,101,JEE Main
543,225,"National Institute of Technology, Srinagar",NIT,34.1250551,74.8410881,Jammu & Kashmir,-,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=225,Bachelor of Technology,Mechanical Engineering,4125,Mechanical Engineering,4 Years,110,JEE Main
544,225,"National Institute of Technology, Srinagar",NIT,34.1250551,74.8410881,Jammu & Kashmir,-,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=225,Bachelor of Technology,Metallurgical and Materials Engineering,4127,Metallurgical and Materials Engineering,4 Years,102,JEE Main
