,Institute Code,College Name,College Category,Program Code,Academic Program Name,Seat Capacity,State/All India Seats,View Details,Branch Cluster,Degree Duration,Degree,Degree_Raw,Degree Name,Aggregated Seats,Quota,Row Count
1027,322,Indian Institute of Information Technology Bhagalpur,IIIT,4114,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",75,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=322,Electronics and Communication Engineering (ECE),4 Years,Bachelor of Technology,Bachelor of Technology,Electronics and Communication Engineering,75,All India ,1
1028,322,Indian Institute of Information Technology Bhagalpur,IIIT,411B,"Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)",60,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=322,Mechanical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Mechatronics and Automation Engineering,60,All India ,1
1029,322,Indian Institute of Information Technology Bhagalpur,IIIT,4124,"Mathematics and Computing (4 Years, Bachelor of Technology)",27,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=322,Mathematics,4 Years,Bachelor of Technology,Bachelor of Technology,Mathematics and Computing,27,All India ,1
1030,323,Indian Institute of Information Technology Bhopal,IIIT,410J,"Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology)",30,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=323,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering (Cyber Security),30,All India ,1
1031,323,Indian Institute of Information Technology Bhopal,IIIT,4110,"Computer Science and Engineering (4 Years, Bachelor of Technology)",150,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=323,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering,150,All India ,1
1032,323,Indian Institute of Information Technology Bhopal,IIIT,4114,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",100,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=323,Electronics and Communication Engineering (ECE),4 Years,Bachelor of Technology,Bachelor of Technology,Electronics and Communication Engineering,100,All India ,1
1033,323,Indian Institute of Information Technology Bhopal,IIIT,411Y,"Computer Science and Engineering (Cyber Physical System) (4 Years, Bachelor of Technology)",30,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=323,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering (Cyber Physical System),30,All India ,1
1034,323,Indian Institute of Information Technology Bhopal,IIIT,412E,"Computer Science and Engineering (Data Science) (4 Years, Bachelor of Technology)",30,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=323,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering (Data Science),30,All India ,1
1035,323,Indian Institute of Information Technology Bhopal,IIIT,412G,"Computer Science and Engineering (Artificial Intelligence) (4 Years, Bachelor of Technology)",30,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=323,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering (Artificial Intelligence),30,All India ,1
1036,323,Indian Institute of Information Technology Bhopal,IIIT,4146,"Information Technology (4 Years, Bachelor of Technology)",125,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=323,Information Technology,4 Years,Bachelor of Technology,Bachelor of Technology,Information Technology,125,All India ,1
1037,324,Indian Institute of Information Technology Surat,IIIT,4110,"Computer Science and Engineering (4 Years, Bachelor of Technology)",75,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=324,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering,75,All India ,1
1038,324,Indian Institute of Information Technology Surat,IIIT,4114,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",75,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=324,Electronics and Communication Engineering (ECE),4 Years,Bachelor of Technology,Bachelor of Technology,Electronics and Communication Engineering,75,All India ,1
1039,325,"Indian Institute of Information Technology, Agartala",IIIT,4110,"Computer Science and Engineering (4 Years, Bachelor of Technology)",56,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=325,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering,56,All India ,1
1040,326,"Indian institute of information technology, Raichur, Karnataka",IIIT,4110,"Computer Science and Engineering (4 Years, Bachelor of Technology)",80,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=326,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering,80,All India ,1
1041,326,"Indian institute of information technology, Raichur, Karnataka",IIIT,4124,"Mathematics and Computing (4 Years, Bachelor of Technology)",60,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=326,Mathematics,4 Years,Bachelor of Technology,Bachelor of Technology,Mathematics and Computing,60,All India ,1
1042,326,"Indian institute of information technology, Raichur, Karnataka",IIIT,4188,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",80,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=326,Artificial Intelligence and Data Science,4 Years,Bachelor of Technology,Bachelor of Technology,Artificial Intelligence and Data Science,80,All India ,1
1043,327,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)",IIIT,4110,"Computer Science and Engineering (4 Years, Bachelor of Technology)",90,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=327,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering,90,All India ,1
1044,401,"Assam University, Silchar",Other GFTIs,4110,"Computer Science and Engineering (4 Years, Bachelor of Technology)",29,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=401,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering,60,Combined,2
1045,401,"Assam University, Silchar",Other GFTIs,4110,"Computer Science and Engineering (4 Years, Bachelor of Technology)",31, ASSAM,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=401,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering,60,Combined,2
1046,401,"Assam University, Silchar",Other GFTIs,4114,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",29,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=401,Electronics and Communication Engineering (ECE),4 Years,Bachelor of Technology,Bachelor of Technology,Electronics and Communication Engineering,60,Combined,2
1047,401,"Assam University, Silchar",Other GFTIs,4114,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",31, ASSAM,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=401,Electronics and Communication Engineering (ECE),4 Years,Bachelor of Technology,Bachelor of Technology,Electronics and Communication Engineering,60,Combined,2
1048,401,"Assam University, Silchar",Other GFTIs,4168,"Agricultural Engineering (4 Years, Bachelor of Technology)",29,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=401,Agricultural and Food,4 Years,Bachelor of Technology,Bachelor of Technology,Agricultural Engineering,60,Combined,2
1049,401,"Assam University, Silchar",Other GFTIs,4168,"Agricultural Engineering (4 Years, Bachelor of Technology)",31, ASSAM,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=401,Agricultural and Food,4 Years,Bachelor of Technology,Bachelor of Technology,Agricultural Engineering,60,Combined,2
1050,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,4104,"Bio Technology (4 Years, Bachelor of Technology)",18,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Bio Tech and Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Bio Technology,34,Combined,2
1051,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,4104,"Bio Technology (4 Years, Bachelor of Technology)",16, JHARKHAND,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Bio Tech and Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Bio Technology,34,Combined,2
1052,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,4107,"Chemical Engineering (4 Years, Bachelor of Technology)",72,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Chemical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Chemical Engineering,133,Combined,2
1053,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,4107,"Chemical Engineering (4 Years, Bachelor of Technology)",61, JHARKHAND,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Chemical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Chemical Engineering,133,Combined,2
1054,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,4109,"Civil Engineering (4 Years, Bachelor of Technology)",36,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Civil Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Civil Engineering,68,Combined,2
1055,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,4109,"Civil Engineering (4 Years, Bachelor of Technology)",32, JHARKHAND,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Civil Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Civil Engineering,68,Combined,2
1056,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,410P,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",36,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Artificial Intelligence and Data Science,4 Years,Bachelor of Technology,Bachelor of Technology,Artificial Intelligence and Machine Learning,68,Combined,2
1057,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,410P,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",32, JHARKHAND,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Artificial Intelligence and Data Science,4 Years,Bachelor of Technology,Bachelor of Technology,Artificial Intelligence and Machine Learning,68,Combined,2
1058,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,4110,"Computer Science and Engineering (4 Years, Bachelor of Technology)",107,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering,199,Combined,2
1059,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,4110,"Computer Science and Engineering (4 Years, Bachelor of Technology)",92, JHARKHAND,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering,199,Combined,2
1060,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,4114,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",107,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Electronics and Communication Engineering (ECE),4 Years,Bachelor of Technology,Bachelor of Technology,Electronics and Communication Engineering,199,Combined,2
1061,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,4114,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",92, JHARKHAND,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Electronics and Communication Engineering (ECE),4 Years,Bachelor of Technology,Bachelor of Technology,Electronics and Communication Engineering,199,Combined,2
1062,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,4125,"Mechanical Engineering (4 Years, Bachelor of Technology)",72,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Mechanical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Mechanical Engineering,133,Combined,2
1063,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,4125,"Mechanical Engineering (4 Years, Bachelor of Technology)",61, JHARKHAND,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Mechanical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Mechanical Engineering,133,Combined,2
1064,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,4136,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",36,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Industrial Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Production and Industrial Engineering,68,Combined,2
1065,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,4136,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",32, JHARKHAND,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Industrial Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Production and Industrial Engineering,68,Combined,2
1066,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,4144,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",36,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Electrical and Electronics Engineering (EEE),4 Years,Bachelor of Technology,Bachelor of Technology,Electrical and Electronics Engineering,68,Combined,2
1067,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,4144,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",32, JHARKHAND,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Electrical and Electronics Engineering (EEE),4 Years,Bachelor of Technology,Bachelor of Technology,Electrical and Electronics Engineering,68,Combined,2
1068,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,4167,"Food Engineering  and Technology (4 Years, Bachelor of Technology)",18,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Agricultural and Food,4 Years,Bachelor of Technology,Bachelor of Technology,Food Engineering  and Technology,34,Combined,2
1069,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,4167,"Food Engineering  and Technology (4 Years, Bachelor of Technology)",16, JHARKHAND,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Agricultural and Food,4 Years,Bachelor of Technology,Bachelor of Technology,Food Engineering  and Technology,34,Combined,2
1070,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,5101,"Architecture  (5 Years, Bachelor of Architecture)",20,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Architecture,5 Years,Bachelor of Architecture,Bachelor of Architecture,Architecture,39,Combined,2
1071,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,5101,"Architecture  (5 Years, Bachelor of Architecture)",19, JHARKHAND,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Architecture,5 Years,Bachelor of Architecture,Bachelor of Architecture,Architecture,39,Combined,2
1072,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,5506,"Mathematics and Computing (5 Years, Integrated Master of Science)",38,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Mathematics,5 Years,Integrated Degree,Integrated Master of Science,Mathematics and Computing,71,Combined,2
1073,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,5506,"Mathematics and Computing (5 Years, Integrated Master of Science)",33, JHARKHAND,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Mathematics,5 Years,Integrated Degree,Integrated Master of Science,Mathematics and Computing,71,Combined,2
1074,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,5507,"Physics (5 Years, Integrated Master of Science)",19,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Physics,5 Years,Integrated Degree,Integrated Master of Science,Physics,34,Combined,2
1075,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,5507,"Physics (5 Years, Integrated Master of Science)",15, JHARKHAND,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Physics,5 Years,Integrated Degree,Integrated Master of Science,Physics,34,Combined,2
1076,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,5511,"Quantitative Economics & Data Science (5 Years, Integrated Master of Science)",19,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Economics,5 Years,Integrated Degree,Integrated Master of Science,Quantitative Economics & Data Science,34,Combined,2
1077,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,5511,"Quantitative Economics & Data Science (5 Years, Integrated Master of Science)",15, JHARKHAND,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Economics,5 Years,Integrated Degree,Integrated Master of Science,Quantitative Economics & Data Science,34,Combined,2
1078,403,"Gurukula Kangri Vishwavidyalaya, Haridwar",Other GFTIs,4110,"Computer Science and Engineering (4 Years, Bachelor of Technology)",230,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=403,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering,230,All India ,1
1079,403,"Gurukula Kangri Vishwavidyalaya, Haridwar",Other GFTIs,4111,"Electrical Engineering (4 Years, Bachelor of Technology)",115,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=403,Electrical and Electronics Engineering (EEE),4 Years,Bachelor of Technology,Bachelor of Technology,Electrical Engineering,115,All India ,1
1080,403,"Gurukula Kangri Vishwavidyalaya, Haridwar",Other GFTIs,4114,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",115,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=403,Electronics and Communication Engineering (ECE),4 Years,Bachelor of Technology,Bachelor of Technology,Electronics and Communication Engineering,115,All India ,1
1081,403,"Gurukula Kangri Vishwavidyalaya, Haridwar",Other GFTIs,4125,"Mechanical Engineering (4 Years, Bachelor of Technology)",115,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=403,Mechanical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Mechanical Engineering,115,All India ,1
1082,404,"Indian Institute of Carpet Technology, Bhadohi",Other GFTIs,4160,"Carpet  and Textile Technology (4 Years, Bachelor of Technology)",33,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=404,Textile Technology,4 Years,Bachelor of Technology,Bachelor of Technology,Carpet  and Textile Technology,33,All India ,1
1083,405,"Institute of Infrastructure, Technology, Research and Management-Ahmedabad",Other GFTIs,4109,"Civil Engineering (4 Years, Bachelor of Technology)",39,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=405,Civil Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Civil Engineering,39,All India ,1
1084,405,"Institute of Infrastructure, Technology, Research and Management-Ahmedabad",Other GFTIs,4111,"Electrical Engineering (4 Years, Bachelor of Technology)",39,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=405,Electrical and Electronics Engineering (EEE),4 Years,Bachelor of Technology,Bachelor of Technology,Electrical Engineering,39,All India ,1
1085,405,"Institute of Infrastructure, Technology, Research and Management-Ahmedabad",Other GFTIs,4125,"Mechanical Engineering (4 Years, Bachelor of Technology)",39,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=405,Mechanical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Mechanical Engineering,39,All India ,1
1086,405,"Institute of Infrastructure, Technology, Research and Management-Ahmedabad",Other GFTIs,4151,"Computer Engineering (4 Years, Bachelor of Technology)",39,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=405,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Engineering,39,All India ,1
1087,406,"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",Other GFTIs,4107,"Chemical Engineering (4 Years, Bachelor of Technology)",75,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=406,Chemical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Chemical Engineering,75,All India ,1
1088,406,"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",Other GFTIs,4109,"Civil Engineering (4 Years, Bachelor of Technology)",75,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=406,Civil Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Civil Engineering,75,All India ,1
1089,406,"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",Other GFTIs,4110,"Computer Science and Engineering (4 Years, Bachelor of Technology)",112,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=406,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering,112,All India ,1
1090,406,"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",Other GFTIs,4111,"Electrical Engineering (4 Years, Bachelor of Technology)",75,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=406,Electrical and Electronics Engineering (EEE),4 Years,Bachelor of Technology,Bachelor of Technology,Electrical Engineering,75,All India ,1
1091,406,"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",Other GFTIs,4114,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",112,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=406,Electronics and Communication Engineering (ECE),4 Years,Bachelor of Technology,Bachelor of Technology,Electronics and Communication Engineering,112,All India ,1
1092,406,"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",Other GFTIs,4125,"Mechanical Engineering (4 Years, Bachelor of Technology)",75,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=406,Mechanical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Mechanical Engineering,75,All India ,1
1093,406,"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",Other GFTIs,4146,"Information Technology (4 Years, Bachelor of Technology)",112,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=406,Information Technology,4 Years,Bachelor of Technology,Bachelor of Technology,Information Technology,112,All India ,1
1094,406,"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",Other GFTIs,4149,"Industrial and Production Engineering (4 Years, Bachelor of Technology)",75,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=406,Industrial Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Industrial and Production Engineering,75,All India ,1
1095,407,"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad",Other GFTIs,4114,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",56,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=407,Electronics and Communication Engineering (ECE),4 Years,Bachelor of Technology,Bachelor of Technology,Electronics and Communication Engineering,56,All India ,1
1096,407,"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad",Other GFTIs,4196,"Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)",30,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=407,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering with Major in Artificial Intelligence,30,All India ,1
1097,408,"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)",Other GFTIs,412K,"Electronic Engineering (4 Years, Bachelor of Technology)",60,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=408,Electronics and Communication Engineering (ECE),4 Years,Bachelor of Technology,Bachelor of Technology,Electronic Engineering,60,All India ,1
1098,409,"National Institute of Advanced Manufacturing Technology, Ranchi",Other GFTIs,4125,"Mechanical Engineering (4 Years, Bachelor of Technology)",75,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=409,Mechanical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Mechanical Engineering,75,All India ,1
1099,409,"National Institute of Advanced Manufacturing Technology, Ranchi",Other GFTIs,4136,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",60,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=409,Industrial Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Production and Industrial Engineering,60,All India ,1
1100,409,"National Institute of Advanced Manufacturing Technology, Ranchi",Other GFTIs,4151,"Computer Engineering (4 Years, Bachelor of Technology)",60,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=409,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Engineering,60,All India ,1
1101,409,"National Institute of Advanced Manufacturing Technology, Ranchi",Other GFTIs,4156,"Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)",75,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=409,Metallurgical and Materials Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Metallurgy and Materials Engineering,75,All India ,1
1102,410,Sant Longowal Institute of Engineering and Technology,Other GFTIs,4107,"Chemical Engineering (4 Years, Bachelor of Technology)",47,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=410,Chemical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Chemical Engineering,47,All India ,1
1103,410,Sant Longowal Institute of Engineering and Technology,Other GFTIs,4109,"Civil Engineering (4 Years, Bachelor of Technology)",9,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=410,Civil Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Civil Engineering,9,All India ,1
1104,410,Sant Longowal Institute of Engineering and Technology,Other GFTIs,4110,"Computer Science and Engineering (4 Years, Bachelor of Technology)",95,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=410,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering,95,All India ,1
1105,410,Sant Longowal Institute of Engineering and Technology,Other GFTIs,4111,"Electrical Engineering (4 Years, Bachelor of Technology)",47,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=410,Electrical and Electronics Engineering (EEE),4 Years,Bachelor of Technology,Bachelor of Technology,Electrical Engineering,47,All India ,1
1106,410,Sant Longowal Institute of Engineering and Technology,Other GFTIs,4114,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",47,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=410,Electronics and Communication Engineering (ECE),4 Years,Bachelor of Technology,Bachelor of Technology,Electronics and Communication Engineering,47,All India ,1
